dataSource,camera_site,deployment,date,time,date2,time2,species,dataNotes
Ohio Small Mammals,WIL1,NA,08/06/2019,07:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/09/2019,07:34,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/09/2019,07:34,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/09/2019,07:34,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL1,NA,08/16/2019,02:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:44,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:45,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:46,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:47,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/05/2019,01:48,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:23,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:24,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/06/2019,07:28,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/09/2019,07:34,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,08/09/2019,07:34,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL2,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/05/2019,01:49,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/05/2019,01:49,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/05/2019,01:49,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:25,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:26,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/06/2019,07:27,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,08/09/2019,07:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,09/17/2019,23:08,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,09/17/2019,23:09,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,09/17/2019,23:09,NA,NA,Long-tailed weasel,
Ohio Small Mammals,WIL3,NA,09/17/2019,23:09,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:37,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:38,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:39,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,19:40,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/08/2019,21:22,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:35,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:36,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWN1,NA,07/09/2019,05:37,NA,NA,Long-tailed weasel,
